,source,target
12978,6299,8872
12979,6299,7214
12980,6299,6718
12981,6299,6775
12982,6300,8289
12983,6300,7088
12984,6303,8859
12985,6304,8848
12986,6304,7424
12987,6305,7525
12988,6306,6745
12989,6307,8728
12990,6307,6456
12991,6308,7046
12992,6309,7994
12993,6310,8211
12994,6314,6314
12995,6314,9215
12996,6315,7271
12997,6316,7093
12998,6316,6901
12999,6316,6621
13000,6317,6317
13001,6317,7650
13002,6318,7908
13003,6318,7126
13004,6321,6804
13005,6321,7009
13006,6322,7435
13007,6322,6322
13008,6323,7949
13009,6323,8172
13010,6325,9278
13011,6326,7124
13012,6329,8552
13013,6331,6331
13014,6333,8019
13015,6334,6708
13016,6335,7765
13017,6337,7094
13018,6337,6337
13019,6338,8759
13020,6338,6518
13021,6344,9123
13022,6347,8352
13023,6348,6489
13024,6350,7380
13025,6350,6350
13026,6352,6645
13027,6352,8368
13028,6353,8738
13029,6354,8091
13030,6354,6553
13031,6354,7682
13032,6356,9104
13033,6357,8703
13034,6357,7110
13035,6358,8105
13036,6358,6358
13037,6358,8497
13038,6359,6359
13039,6360,6360
13040,6361,8631
13041,6361,7199
13042,6361,6533
13043,6363,6742
13044,6363,7211
13045,6363,8980
13046,6363,9282
13047,6365,6365
13048,6367,7900
13049,6367,7324
13050,6368,7490
13051,6369,7739
13052,6370,6894
13053,6371,7991
13054,6372,7697
13055,6372,7871
13056,6373,6967
13057,6373,7832
13058,6374,7880
13059,6375,6638
13060,6378,8331
13061,6379,6983
13062,6379,8772
13063,6379,6379
13064,6380,6774
13065,6380,6805
13066,6382,8736
13067,6382,8224
13068,6383,7797
13069,6383,7979
13070,6384,6791
13071,6385,9172
13072,6385,8753
13073,6386,8919
13074,6387,6738
13075,6389,7047
13076,6391,7145
13077,6392,6392
13078,6393,7937
13079,6394,6828
13080,6396,8672
13081,6396,8148
13082,6396,7315
13083,6396,8958
13084,6398,7569
13085,6399,7603
13086,6399,9095
13087,6399,8224
13088,6399,7771
13089,6402,7359
13090,6404,7383
13091,6404,7181
13092,6405,8314
13093,6406,8049
13094,6409,6627
13095,6409,7068
13096,6410,7594
13097,6411,7669
13098,6416,7630
13099,6417,7662
13100,6417,7849
13101,6418,8342
13102,6419,6419
13103,6422,7914
13104,6422,7249
13105,6423,9079
13106,6426,7043
13107,6429,7846
13108,6429,7464
13109,6430,9008
13110,6431,7337
13111,6433,8341
13112,6433,6433
13113,6434,7137
13114,6434,6576
13115,6435,8149
13116,6436,7339
13117,6436,8817
13118,6437,8224
13119,6438,7664
13120,6439,7890
13121,6443,7214
13122,6443,6718
13123,6444,8297
13124,6446,8855
13125,6448,6800
13126,6449,7773
13127,6450,8831
13128,6450,9138
13129,6450,7288
13130,6450,6991
13131,6453,8915
13132,6453,6453
13133,6454,8887
13134,6455,7803
13135,6455,6455
13136,6456,6474
13137,6458,8060
13138,6460,8692
13139,6460,8964
13140,6462,8786
13141,6462,6590
13142,6462,7448
13143,6463,8935
13144,6463,6463
13145,6464,7357
13146,6464,8045
13147,6465,6977
13148,6466,6466
13149,6467,9029
13150,6468,7938
13151,6470,6738
13152,6471,6471
13153,6472,7403
13154,6472,6801
13155,6472,9071
13156,6472,8103
13157,6473,7184
13158,6473,9228
13159,6475,9183
13160,6476,8763
13161,6477,6477
13162,6479,6605
13163,6480,7721
13164,6483,7358
13165,6484,8332
13166,6485,6631
13167,6486,6486
13168,6486,7742
13169,6488,8054
13170,6488,6824
13171,6488,8373
13172,6488,8916
13173,6490,6763
13174,6491,8686
13175,6493,8655
13176,6493,6920
13177,6494,8561
13178,6496,9267
13179,6498,7160
13180,6498,8169
13181,6498,8178
13182,6499,6987
13183,6499,8774
13184,6499,8380
13185,6501,9118
13186,6501,7241
13187,6502,8446
13188,6503,7665
13189,6504,7263
13190,6504,7114
13191,6506,8295
13192,6506,8918
13193,6507,8262
13194,6508,7943
13195,6512,6512
13196,6514,7098
13197,6515,9196
13198,6515,8131
13199,6519,6623
13200,6519,6578
13201,6519,9059
13202,6519,6519
13203,6521,7242
13204,6522,8826
13205,6523,8749
13206,6523,6534
13207,6523,8434
13208,6523,8877
13209,6524,7385
13210,6524,6973
13211,6527,8701
13212,6530,7913
13213,6532,7194
13214,6532,7544
13215,6533,7678
13216,6534,8877
13217,6535,8541
13218,6536,6536
13219,6539,7868
13220,6539,8943
13221,6539,6849
13222,6539,8304
13223,6541,7104
13224,6543,6660
13225,6544,7271
13226,6545,6573
13227,6545,6545
13228,6546,8353
13229,6547,7981
13230,6547,7700
13231,6548,9070
13232,6549,8744
13233,6549,7172
13234,6550,7339
13235,6551,7195
13236,6552,7226
13237,6553,7682
13238,6553,6857
13239,6558,7207
13240,6560,8441
13241,6561,9151
13242,6561,6561
13243,6561,8663
13244,6562,6889
13245,6565,7461
13246,6566,8197
13247,6566,9127
13248,6567,7574
13249,6567,8377
13250,6570,8228
13251,6571,7819
13252,6572,8388
13253,6572,8438
13254,6573,7465
13255,6574,8410
13256,6575,7565
13257,6575,6908
13258,6575,7524
13259,6577,7883
13260,6578,6623
13261,6580,6818
13262,6581,7020
13263,6581,8784
13264,6582,8739
13265,6582,6582
13266,6583,8334
13267,6583,6583
13268,6585,7735
13269,6585,6585
13270,6586,6604
13271,6587,7305
13272,6587,8747
13273,6588,6892
13274,6589,6761
13275,6589,9041
13276,6590,8961
13277,6591,8859
13278,6591,8297
13279,6591,8635
13280,6592,8850
13281,6592,7826
13282,6592,8499
13283,6595,8166
13284,6595,9133
13285,6596,8994
13286,6597,7089
13287,6597,7808
13288,6599,8123
13289,6599,7877
13290,6599,7239
13291,6600,7722
13292,6600,7635
13293,6600,8564
13294,6601,9041
13295,6602,6876
13296,6603,6796
13297,6603,8904
13298,6604,8504
13299,6605,8876
13300,6606,6956
13301,6607,8587
13302,6607,6770
13303,6608,6728
13304,6608,8555
13305,6609,8778
13306,6609,8887
13307,6609,7991
13308,6609,7018
13309,6609,6715
13310,6610,7488
13311,6612,8484
13312,6613,7998
13313,6615,8934
13314,6616,7150
13315,6616,6692
13316,6617,6899
13317,6619,6766
13318,6619,9074
13319,6621,8755
13320,6621,6901
13321,6621,9000
13322,6622,8149
13323,6622,8482
13324,6622,7745
13325,6623,7550
13326,6623,7734
13327,6624,7598
13328,6626,7527
13329,6626,6626
13330,6627,8359
13331,6628,6943
13332,6629,7253
13333,6630,9241
13334,6630,8745
13335,6631,7511
13336,6634,7987
13337,6634,6856
13338,6634,6634
13339,6635,6982
13340,6635,6991
13341,6636,8435
13342,6637,7836
13343,6638,7235
13344,6640,7652
13345,6641,8551
13346,6642,7543
13347,6645,6645
13348,6647,8219
13349,6648,8058
13350,6649,8292
13351,6651,6651
13352,6653,8985
13353,6657,7744
13354,6657,7540
13355,6657,7432
13356,6658,8269
13357,6659,8899
13358,6660,8871
13359,6661,8465
13360,6662,8145
13361,6664,7000
13362,6667,6839
13363,6667,6945
13364,6668,7010
13365,6668,8489
13366,6668,9081
13367,6672,8875
13368,6673,8327
13369,6673,7677
13370,6676,8943
13371,6676,7786
13372,6678,7982
13373,6680,6707
13374,6683,9218
13375,6685,8235
13376,6686,6869
13377,6688,8043
13378,6688,8956
13379,6689,8563
13380,6690,6690
13381,6692,6892
13382,6693,7149
13383,6696,7482
13384,6696,8540
13385,6697,8296
13386,6699,6699
13387,6702,6732
13388,6702,8349
13389,6703,7481
13390,6705,6732
13391,6706,6706
13392,6707,7014
13393,6711,6995
13394,6712,8111
13395,6712,8849
13396,6712,8641
13397,6712,7485
13398,6712,8028
13399,6714,8231
13400,6714,7080
13401,6715,7793
13402,6715,8778
13403,6717,9215
13404,6718,7214
13405,6719,6812
13406,6720,7237
13407,6721,9230
13408,6722,8198
13409,6722,7483
13410,6723,7001
13411,6725,6725
13412,6726,8859
13413,6727,9007
13414,6729,7611
13415,6732,8353
13416,6734,7736
13417,6735,8321
13418,6737,8389
13419,6738,8050
13420,6739,8906
13421,6741,7915
13422,6742,8980
13423,6744,6744
13424,6744,8987
13425,6745,6799
13426,6746,7163
13427,6747,7199
13428,6749,6789
13429,6750,6782
13430,6750,9169
13431,6752,7220
13432,6752,7829
13433,6756,9177
13434,6758,7455
13435,6759,8415
13436,6759,7291
13437,6761,9041
13438,6761,7875
13439,6763,8947
13440,6763,9260
13441,6765,6943
13442,6765,7141
13443,6771,8846
13444,6773,8350
13445,6773,8229
13446,6775,8872
13447,6777,7271
13448,6778,7119
13449,6778,6778
13450,6779,8349
13451,6779,8353
13452,6781,7496
13453,6782,9169
13454,6782,7975
13455,6782,8968
13456,6782,7733
13457,6782,9177
13458,6782,7561
13459,6782,8121
13460,6783,7422
13461,6786,7639
13462,6786,6901
13463,6787,6990
13464,6787,6787
13465,6788,9050
13466,6792,6848
13467,6792,7459
13468,6793,6931
13469,6796,6873
13470,6797,9154
13471,6801,7975
13472,6801,7733
13473,6801,8103
13474,6803,7267
13475,6804,8697
13476,6804,8351
13477,6804,8664
13478,6805,7727
13479,6806,9216
13480,6807,7762
13481,6810,8214
13482,6810,7695
13483,6813,8073
13484,6814,8044
13485,6815,6933
13486,6817,6888
13487,6818,7041
13488,6821,7363
13489,6822,7027
13490,6823,8146
13491,6823,9259
13492,6824,8916
13493,6825,7297
13494,6827,7620
13495,6827,7421
13496,6827,6901
13497,6830,9165
13498,6831,8769
13499,6831,8905
13500,6832,6832
13501,6833,7805
13502,6833,7319
13503,6834,9274
13504,6836,6933
13505,6837,7830
13506,6844,7230
13507,6847,7881
13508,6847,7097
13509,6848,7459
13510,6849,8789
13511,6849,7061
13512,6849,7868
13513,6849,8980
13514,6852,8306
13515,6852,7601
13516,6853,8177
13517,6853,6853
13518,6854,6854
13519,6855,7762
13520,6855,7388
13521,6857,7682
13522,6857,6962
13523,6859,7352
13524,6860,8863
13525,6862,8406
13526,6863,7388
13527,6864,8159
13528,6865,7220
13529,6866,7068
13530,6868,7111
13531,6869,6965
13532,6869,8987
13533,6871,9003
13534,6872,8539
13535,6872,6872
13536,6873,7633
13537,6874,8143
13538,6874,7691
13539,6875,8088
13540,6876,8081
13541,6879,6879
13542,6880,7800
13543,6881,8961
13544,6882,7499
13545,6885,7373
13546,6885,8313
13547,6890,7629
13548,6894,7629
13549,6894,8959
13550,6895,9010
13551,6895,6895
13552,6897,7015
13553,6897,7751
13554,6897,8603
13555,6897,8276
13556,6900,8888
13557,6901,9000
13558,6901,7124
13559,6901,7093
13560,6901,7620
13561,6901,8653
13562,6901,7063
13563,6901,7505
13564,6903,7489
13565,6908,8372
13566,6912,7177
13567,6913,8461
13568,6914,7755
13569,6915,7983
13570,6916,8541
13571,6916,8037
13572,6916,7910
13573,6917,7028
13574,6918,8198
13575,6919,9065
13576,6921,7204
13577,6924,7901
13578,6927,8979
13579,6928,8639
13580,6929,8161
13581,6930,7295
13582,6930,6998
13583,6930,7646
13584,6932,7945
13585,6935,7350
13586,6935,8263
13587,6935,8243
13588,6937,8381
13589,6940,7544
13590,6940,7603
13591,6946,8799
13592,6948,8831
13593,6948,7288
13594,6949,7685
13595,6950,8751
13596,6950,8264
13597,6950,7239
13598,6952,7944
13599,6952,8195
13600,6952,8218
13601,6952,8783
13602,6953,7646
13603,6955,7108
13604,6957,7374
13605,6957,9185
13606,6958,8802
13607,6958,8319
13608,6959,8069
13609,6960,7763
13610,6961,7149
13611,6962,7921
13612,6964,7424
13613,6965,8987
13614,6966,8310
13615,6970,7679
13616,6971,8990
13617,6971,7524
13618,6971,7623
13619,6973,8186
13620,6973,7385
13621,6974,8601
13622,6975,7090
13623,6976,8563
13624,6976,6976
13625,6976,7284
13626,6978,7230
13627,6979,8449
13628,6981,7935
13629,6981,7885
13630,6982,8224
13631,6982,8992
13632,6983,7764
13633,6983,6983
13634,6983,8772
13635,6984,8420
13636,6987,9132
13637,6987,8959
13638,6987,7575
13639,6989,8644
13640,6991,9138
13641,6992,8315
13642,6994,6994
13643,6995,7959
13644,6998,8288
13645,6998,8909
13646,7003,8608
13647,7003,7155
13648,7005,9166
13649,7006,8579
13650,7008,7990
13651,7010,7623
13652,7010,9081
13653,7010,8112
13654,7011,8967
13655,7011,8830
13656,7012,8577
13657,7012,7844
13658,7013,8673
13659,7014,8923
13660,7014,8263
13661,7014,9094
13662,7016,7605
13663,7017,8881
13664,7017,7937
13665,7018,7991
13666,7018,8996
13667,7019,8281
13668,7020,8705
13669,7023,9050
13670,7024,8667
13671,7025,7858
13672,7028,9022
13673,7029,7451
13674,7030,7053
13675,7031,9135
13676,7031,8778
13677,7034,9183
13678,7035,7085
13679,7042,7279
13680,7044,7556
13681,7044,8495
13682,7045,7659
13683,7046,7234
13684,7047,7637
13685,7047,8681
13686,7048,8701
13687,7048,9036
13688,7048,7275
13689,7049,7049
13690,7050,7883
13691,7050,8547
13692,7052,8702
13693,7054,7535
13694,7055,7752
13695,7055,7055
13696,7056,9077
13697,7056,7447
13698,7059,7651
13699,7061,7657
13700,7061,8789
13701,7061,8984
13702,7061,7639
13703,7061,7620
13704,7062,7545
13705,7062,8907
13706,7062,8252
13707,7065,9053
13708,7069,8029
13709,7070,7578
13710,7071,7418
13711,7074,9237
13712,7075,9246
13713,7075,7075
13714,7077,9132
13715,7081,7207
13716,7082,7282
13717,7082,8860
13718,7082,7975
13719,7083,8140
13720,7083,7083
13721,7083,8835
13722,7084,8796
13723,7090,7246
13724,7093,8755
13725,7096,7580
13726,7098,8023
13727,7099,8883
13728,7101,9214
13729,7101,8631
13730,7102,9015
13731,7106,7921
13732,7106,8086
13733,7109,8502
13734,7109,7109
13735,7111,7444
13736,7111,8532
13737,7112,9142
13738,7113,8860
13739,7114,8492
13740,7114,7114
13741,7114,8489
13742,7115,8516
13743,7116,7542
13744,7117,8412
13745,7118,7738
13746,7118,8429
13747,7119,7362
13748,7119,7168
13749,7122,9096
13750,7123,7123
13751,7124,9000
13752,7124,8416
13753,7125,7300
13754,7125,7424
13755,7127,9161
13756,7127,7127
13757,7127,7821
13758,7127,7916
13759,7130,8484
13760,7130,9255
13761,7135,7215
13762,7135,9019
13763,7136,8321
13764,7136,7171
13765,7137,8298
13766,7143,7811
13767,7143,7649
13768,7143,8729
13769,7145,9172
13770,7146,8139
13771,7152,8484
13772,7152,8024
13773,7152,9255
13774,7153,8563
13775,7157,8339
13776,7157,7369
13777,7157,8376
13778,7157,8250
13779,7158,7816
13780,7158,8156
13781,7158,7720
13782,7159,8526
13783,7159,8362
13784,7159,7159
13785,7159,7936
13786,7160,9002
13787,7160,9150
13788,7162,8058
13789,7162,7794
13790,7165,7671
13791,7169,7169
13792,7170,8570
13793,7170,7847
13794,7174,7719
13795,7174,7196
13796,7176,7916
13797,7176,7821
13798,7176,9161
13799,7177,7779
13800,7178,7629
13801,7181,8773
13802,7183,8535
13803,7185,8233
13804,7185,7935
13805,7187,8076
13806,7188,7373
13807,7192,7192
13808,7192,7264
13809,7193,8183
13810,7193,7930
13811,7194,7447
13812,7197,8216
13813,7202,8546
13814,7203,9147
13815,7203,8441
13816,7204,7289
13817,7205,7590
13818,7209,7759
13819,7211,8980
13820,7214,7214
13821,7214,8472
13822,7214,9053
13823,7215,9045
13824,7219,8481
13825,7223,8360
13826,7225,9121
13827,7225,7487
13828,7227,7621
13829,7228,8600
13830,7232,7599
13831,7233,8551
13832,7236,7339
13833,7239,8562
13834,7239,8635
13835,7239,8293
13836,7239,8123
13837,7239,9086
13838,7243,7284
13839,7245,7467
13840,7246,7648
13841,7251,8692
13842,7258,8300
13843,7258,7438
13844,7261,7479
13845,7264,8900
13846,7265,8804
13847,7268,7583
13848,7268,8413
13849,7269,8751
13850,7269,7757
13851,7271,8734
13852,7271,8145
13853,7272,7272
13854,7274,8743
13855,7278,8255
13856,7279,9186
13857,7280,8044
13858,7281,7325
13859,7282,8860
13860,7286,7359
13861,7289,7781
13862,7291,7641
13863,7294,8803
13864,7295,8676
13865,7296,9271
13866,7299,8779
13867,7300,7424
13868,7302,7826
13869,7309,9039
13870,7311,8455
13871,7311,9032
13872,7314,7734
13873,7314,7513
13874,7316,7316
13875,7319,8202
13876,7321,8275
13877,7321,7351
13878,7323,7802
13879,7326,8403
13880,7327,8916
13881,7327,7327
13882,7328,8156
13883,7331,9197
13884,7332,7332
13885,7332,9271
13886,7333,8047
13887,7335,9046
13888,7335,8342
13889,7336,7709
13890,7336,7978
13891,7338,8918
13892,7340,9256
13893,7340,8739
13894,7345,9155
13895,7345,9238
13896,7346,9248
13897,7346,7661
13898,7351,7628
13899,7352,8649
13900,7353,7652
13901,7355,8446
13902,7356,8467
13903,7357,9258
13904,7360,9080
13905,7360,8385
13906,7362,7530
13907,7364,8789
13908,7364,8946
13909,7366,8011
13910,7367,7929
13911,7368,8828
13912,7369,7369
13913,7369,8339
13914,7369,8250
13915,7370,8252
13916,7370,8201
13917,7371,7371
13918,7372,9141
13919,7373,8313
13920,7375,7694
13921,7377,8788
13922,7379,8579
13923,7380,8855
13924,7381,7491
13925,7385,8981
13926,7386,7386
13927,7387,7647
13928,7390,8194
13929,7392,8462
13930,7393,7597
13931,7397,7520
13932,7400,8581
13933,7401,7401
13934,7401,8028
13935,7403,8103
13936,7403,9071
13937,7403,7403
13938,7403,7979
13939,7405,8048
13940,7405,7745
13941,7408,7716
13942,7408,7408
13943,7408,7539
13944,7409,7892
13945,7409,7500
13946,7410,9089
13947,7410,8122
13948,7412,7855
13949,7414,7421
13950,7414,8992
13951,7414,8424
13952,7416,9181
13953,7416,8476
13954,7416,8521
13955,7419,8082
13956,7419,7586
13957,7420,9009
13958,7420,8202
13959,7421,8424
13960,7422,7451
13961,7423,8475
13962,7428,7469
13963,7429,8431
13964,7432,7792
13965,7433,8712
13966,7433,9134
13967,7434,8111
13968,7434,9192
13969,7434,9222
13970,7437,7845
13971,7438,8300
13972,7443,7525
13973,7444,8532
13974,7445,7449
13975,7446,8416
13976,7447,8245
13977,7447,7759
13978,7448,8081
13979,7449,9098
13980,7450,8816
13981,7450,8764
13982,7451,7451
13983,7452,8144
13984,7452,7804
13985,7453,8609
13986,7454,8895
13987,7454,8719
13988,7456,8384
13989,7457,8618
13990,7458,7569
13991,7459,7459
13992,7461,7822
13993,7463,8962
13994,7464,7464
13995,7467,8279
13996,7469,8966
13997,7470,8353
13998,7471,9085
13999,7471,9095
14000,7471,8224
14001,7472,9107
14002,7474,9107
14003,7474,7474
14004,7474,7786
14005,7475,7608
14006,7475,7475
14007,7477,8497
14008,7478,7577
14009,7479,8489
14010,7479,8112
14011,7479,8060
14012,7484,9137
14013,7484,8498
14014,7485,8111
14015,7486,7749
14016,7488,8494
14017,7491,8559
14018,7492,7625
14019,7494,8182
14020,7496,8051
14021,7500,7892
14022,7501,9112
14023,7502,7714
14024,7503,8391
14025,7504,8543
14026,7505,7620
14027,7508,7508
14028,7510,8878
14029,7516,8823
14030,7516,7837
14031,7517,9034
14032,7518,8073
14033,7523,8278
14034,7525,7916
14035,7528,8992
14036,7529,8543
14037,7533,8913
14038,7534,8874
14039,7534,8013
14040,7537,8027
14041,7540,8425
14042,7541,7739
14043,7542,8453
14044,7543,8652
14045,7544,7771
14046,7545,7948
14047,7550,7734
14048,7551,9064
14049,7554,7797
14050,7554,8456
14051,7557,7557
14052,7559,8699
14053,7561,7609
14054,7561,7975
14055,7562,8338
14056,7563,8861
14057,7564,7904
14058,7565,8820
14059,7566,8908
14060,7567,7567
14061,7568,8731
14062,7568,7846
14063,7570,8868
14064,7571,7778
14065,7577,7787
14066,7578,8072
14067,7583,8347
14068,7591,8886
14069,7595,8815
14070,7600,8115
14071,7601,8722
14072,7603,7771
14073,7606,8791
14074,7607,7607
14075,7609,8968
14076,7609,7733
14077,7609,9101
14078,7614,8702
14079,7614,8981
14080,7616,7616
14081,7617,8723
14082,7618,8167
14083,7622,7747
14084,7623,8990
14085,7623,8112
14086,7624,7624
14087,7624,8959
14088,7624,8993
14089,7629,8959
14090,7630,7843
14091,7631,7746
14092,7632,7710
14093,7632,8477
14094,7639,8392
14095,7639,8984
14096,7640,7855
14097,7640,8041
14098,7643,9104
14099,7645,8364
14100,7646,8909
14101,7651,8755
14102,7653,8324
14103,7653,8451
14104,7654,8059
14105,7655,8607
14106,7656,8752
14107,7657,8392
14108,7659,7740
14109,7661,9007
14110,7663,8557
14111,7674,7788
14112,7675,9277
14113,7676,8801
14114,7676,9160
14115,7677,8733
14116,7677,7886
14117,7685,7758
14118,7686,8569
14119,7687,8155
14120,7688,8867
14121,7690,9199
14122,7691,8143
14123,7692,7824
14124,7693,8668
14125,7695,8214
14126,7695,8032
14127,7695,9089
14128,7699,7901
14129,7701,9143
14130,7702,8278
14131,7703,8819
14132,7705,8585
14133,7705,8836
14134,7706,8461
14135,7713,8217
14136,7719,8333
14137,7720,8156
14138,7720,9081
14139,7720,8047
14140,7721,7828
14141,7722,8517
14142,7724,8812
14143,7726,8784
14144,7728,9119
14145,7730,8924
14146,7732,8967
14147,7733,8767
14148,7733,7975
14149,7733,9177
14150,7737,8710
14151,7739,8296
14152,7742,8491
14153,7742,8729
14154,7743,9007
14155,7744,7792
14156,7745,8048
14157,7746,8327
14158,7750,7750
14159,7751,7751
14160,7752,8908
14161,7754,8610
14162,7759,8329
14163,7761,9131
14164,7761,8297
14165,7765,8550
14166,7766,7801
14167,7768,8674
14168,7768,9052
14169,7769,9207
14170,7770,8394
14171,7770,8815
14172,7776,7776
14173,7777,7777
14174,7777,7799
14175,7778,8580
14176,7779,8283
14177,7780,8730
14178,7782,8049
14179,7783,7783
14180,7786,9107
14181,7787,7829
14182,7788,9254
14183,7791,9166
14184,7793,8062
14185,7793,8172
14186,7795,8349
14187,7797,7797
14188,7797,7979
14189,7799,9257
14190,7800,8041
14191,7802,8808
14192,7803,8136
14193,7806,8318
14194,7807,8206
14195,7809,9260
14196,7809,8947
14197,7810,9023
14198,7811,8729
14199,7813,8305
14200,7814,9099
14201,7814,8699
14202,7817,7890
14203,7817,9100
14204,7820,7874
14205,7822,8707
14206,7825,8059
14207,7826,8215
14208,7826,8850
14209,7827,9240
14210,7828,8286
14211,7833,8193
14212,7835,9084
14213,7836,9192
14214,7838,9019
14215,7840,8691
14216,7841,8842
14217,7842,8555
14218,7844,8577
14219,7849,7849
14220,7855,8187
14221,7865,9075
14222,7867,8432
14223,7867,9167
14224,7868,8980
14225,7870,8652
14226,7871,8695
14227,7875,9041
14228,7879,7879
14229,7880,7999
14230,7880,8007
14231,7883,8547
14232,7884,8349
14233,7888,8172
14234,7890,8046
14235,7893,8606
